Accident_Chainage,Equipment_Chainage,Equip_LATITUDE,Equip_LONGITUDE,Location
141,141,78.38094,17.29384,Rajendra Nagar_141 - 140_inner
141,141,78.38094,17.29384,Rajendra Nagar_141.000 _outer
141,141,78.38094,17.29384,Rajendra Nagar_141.000 _outer
141,141,78.38094,17.29384,Rajendra_nagar_141.000_inner
141,141,78.38094,17.29384,Rajendra Nagar_141.000_INNER
141,141,78.38094,17.29384,Rajendra Nagar_141.000 Inner
141,141,78.38094,17.29384,Rajandra Nagar_141.000
141,141,78.38094,17.29384,Rajendranagar_141.000_Inner
141,141,78.38094,17.29384,Rajendra Nagar_141.000 Outer
141.5,141,78.38094,17.29384,Rajendra Nagar_141.500_Outer
141.5,141,78.38094,17.29384,Rajendra Nagar_141.500 Outer
141.7,142,78.37891,17.30265,Rajendra Nagar_141.700 _outer
141.7,142,78.37891,17.30265,Rajendra Nagar_141.700_Outer
141.8,142,78.37891,17.30265,Shamshabad_141.800_Inner
142,142,78.37891,17.30265,Rajendra Nagar_142 - 141_inner
142,142,78.37891,17.30265,Rajendra Nagar_142.000_SERVICEROAD
142,142,78.37891,17.30265,Rajendra Nagar_142.000_inner
142,142,78.37891,17.30265,Rajendra_Nagar_142.000_inner
142,142,78.37891,17.30265,Rajendra_Nagar_142.000_Service Road
142,142,78.37891,17.30265,Rajendra Nagar_142.000 Outer
142,142,78.37891,17.30265,Rajendra Nagar_142.000_Outer
142,142,78.37891,17.30265,Rajendranagar_142.000_Outer
142,142,78.37891,17.30265,Rajendra Nagar_142.000_Outer
142,142,78.37891,17.30265,Rajendra Nagar_142.000_Inner
142,142,78.37891,17.30265,Rajendra Nagar_142.000_Outer
142.2,142.35,78.37772,17.30608,Rajendra Nagar_142.200_Outer
142.3,142.35,78.37772,17.30608,Rajendra Nagar_142.300 _outer
142.5,142.5,78.37796,17.30669,Rajendranagar
142.5,142.5,78.37796,17.30669,Rajendra Nagar_142.500 
142.5,142.5,78.37796,17.30669,Rajendra_Nagar_142.500_inner
142.5,142.5,78.37796,17.30669,Rajendra NagarExit - 17_INNER
142.5,142.5,78.37796,17.30669,Rajendra Nagar_Exit - 17_INNER
142.5,142.5,78.37796,17.30669,Rajendra Nagar_Exit - 17 Inner
142.5,142.5,78.37796,17.30669,Rajendranagar_142.500_Inner
142.5,142.5,78.37796,17.30669,Rajendra Nagar_142.500 Inner
142.5,142.5,78.37796,17.30669,Rajendra Nagar_142.500 Outer
142.6,142.5,78.37796,17.30669,Rajendranagar
142.6,142.5,78.37796,17.30669,Rajendra Nagar_142.600 _outer
142.6,142.5,78.37796,17.30669,Rajendra Nagar_142.600 Outer
142.7,142.5,78.37796,17.30669,Rajendra Nagar_142.700 _outer 
142.7,142.5,78.37796,17.30669,Rajendra Nagar_142.700_Outer
142.8,143,78.37686,17.31148,Rajendra Nagar_142.800_Inner
143,143,78.37686,17.31148,Rajendranagar
143,143,78.37686,17.31148,Rajendranagar
143,143,78.37686,17.31148,Rajendra Nagar 143.000 _outer
143,143,78.37686,17.31148,Shamshabad_143.000 _outer
143,143,78.37686,17.31148,Rajendra Nagar_143.000_OUTER
143,143,78.37686,17.31148,Rajendra Nagar_143.000 Outer
143,143,78.37686,17.31148,Rajendra Nagar_143.300_Inner
143,143,78.37686,17.31148,Rajendra Nagar_143.000_Outer
143,143,78.37686,17.31148,Rajendra Nagar_143.000 Outer
143.25,143,78.37686,17.31148,Rajendra Nagar_143.250_inner
143.5,143,78.37686,17.31148,Rajendra Nagar_143.500_Outer
143.5,143,78.37686,17.31148,Rajendra Nagar_143.500 Outer
143.5,143,78.37686,17.31148,Rajendra Nagar_143.500 Inner
143.9,144,78.37605,17.3204,Rajendra Nagar_143.900 Inner
144,144,78.37605,17.3204,Rajendra Nagar_144.000_inner 
144,144,78.37605,17.3204,Rajendra Nagar_144 - 145 _outer
144,144,78.37605,17.3204,Rajendra Nagar_144.000 Inner
144,144,78.37605,17.3204,Rajendra nagar_144.000_Outer
144,144,78.37605,17.3204,Rajendra Nagar_144.000 Outer
144,144,78.37605,17.3204,Rajendra Nagar_144.000 Outer
144.02,144,78.37605,17.3204,Rajendra Nagar_144.020 Inner
144.5,144.55,78.37438,17.32517,Rajendranagar
144.5,144.55,78.37438,17.32517,Rajendranagar_144.500_Inner
144.5,144.55,78.37438,17.32517,Rajendra Nagar_144.500 Outer
144.55,144.55,78.37438,17.32517,Rajendra Nagar_144.550_INNER
144.55,144.55,78.37438,17.32517,Rajendra Nagar_144.550_inner
144.55,144.55,78.37438,17.32517,Rajendra_Nagar_Exit-17_Outer
144.55,144.55,78.37438,17.32517,Rajendra_Nagar_Exit-17_Outer
144.55,144.55,78.37438,17.32517,Rajendra Nagar_Exit - 17_OUTER
144.55,144.55,78.37438,17.32517,Rajendra Nagar_144.550 Outer
144.55,144.55,78.37438,17.32517,Rajendra Nagar_144.550_Outer
144.55,144.55,78.37438,17.32517,Rajendra Nagar_144.550_Outer
144.55,144.55,78.37438,17.32517,Rajendra Nagar_144.550_Outer
144.6,144.55,78.37438,17.32517,Rajendra Nagar_144.600_Outer
144.7,144.7,78.37455,17.32556,Rajendra Nagar_144.700_Inner
144.8,144.7,78.37455,17.32556,Rajendra Nagar_144.800_Outer
145,145,78.37251,17.32896,Rajendra Nagar_145.000 Inner
145.2,145,78.37251,17.32896,Rajendra Nagar_145.200 Outer
145.3,145,78.37251,17.32896,Rajendra Nagar_145.300 _outer
145.3,145,78.37251,17.32896,Rajendra Nagar_145.300 Outer
145.4,145.75,78.36868,17.33458,Rajendra Nagar_145.400 Outer
145.5,145.75,78.36868,17.33458,Rajendra Nagar_145.500 _outer
145.5,145.75,78.36868,17.33458,Rajendra Nagar_145.500
145.5,145.75,78.36868,17.33458,Rajendra Nagar_145.500 Inner
145.5,145.75,78.36868,17.33458,Rajendra Nagar_145.500
145.6,145.75,78.36868,17.33458,Rajendra Nagar_145.600 Outer
145.8,145.75,78.36868,17.33458,Rajendra Nagar_145.800_Outer
146,146,78.36793,17.33659,Rajendranagar
146,146,78.36793,17.33659,Rajendra Nagar_146.000 _outer 
146,146,78.36793,17.33659,RajendraNagar_146.000_inner
146,146,78.36793,17.33659,TSPA_146 - 147 _outer
146,146,78.36793,17.33659,RajendraNagar_146.000 _outer
146,146,78.36793,17.33659,TSPA_146.000 _outer
146,146,78.36793,17.33659,TSPA_146.000 _outer
146,146,78.36793,17.33659,TSPA_146.000_inner
146,146,78.36793,17.33659,Rajendra_Nagar_146.000_Outer
146,146,78.36793,17.33659,Rajendra_Nagar_146.000_Outer
146,146,78.36793,17.33659,TSPA_146.000_INNER
146,146,78.36793,17.33659,TSPA_146.000 Inner
146,146,78.36793,17.33659,TSPA_146.000 Outer
146.1,146,78.36793,17.33659,Rajendra Nagar_146.100_INNER
146.2,146,78.36793,17.33659,TSPA_146.200_inner
146.3,146,78.36793,17.33659,TSPA_146.300_OUTER
146.4,146,78.36793,17.33659,Rajendra nagar_146.400 _outer
146.4,146,78.36793,17.33659,TSPA_146.400 Outer
146.55,147,78.36327,17.34437,TSPA_146.550_Outer
146.6,147,78.36327,17.34437,Rajendranagar
146.6,147,78.36327,17.34437,Rajendranagar
146.6,147,78.36327,17.34437,TSPA_146.600_Outer
146.6,147,78.36327,17.34437,TSPA_146.600_Outer
146.6,147,78.36327,17.34437,Tspa_146.600 Outer
146.65,147,78.36327,17.34437,TSPA_Service Road
146.8,147,78.36327,17.34437,TSPA
146.8,147,78.36327,17.34437,TSPA_146.800_Outer
146.8,147,78.36327,17.34437,TSPA_146.800 Outer
146.8,147,78.36327,17.34437,TSPA_146.800 Outer
146.85,147,78.36327,17.34437,TSPA_146.850_Outer
146.95,147,78.36327,17.34437,TSPA_146.950_Tspa_Circle
146.95,147,78.36327,17.34437,TSPA_146.950
147,147,78.36327,17.34437,TSPA_Serviceroad
147,147,78.36327,17.34437,TSPA_147.000_inner
147,147,78.36327,17.34437,TSPA_SERVICEROAD
147,147,78.36327,17.34437,Rajendra Nagar_147.000_INNER
147,147,78.36327,17.34437,TSPA_147 - 146_INNER
147,147,78.36327,17.34437,TSPA_147.000 _outer
147,147,78.36327,17.34437,TSPA_Service Road
147,147,78.36327,17.34437,TSPA_147.000 _outer
147,147,78.36327,17.34437,TSPA_147.000 _outer
147,147,78.36327,17.34437,TSPA_147.000_inner
147,147,78.36327,17.34437,TSPA_147.000_Inner
147,147,78.36327,17.34437,TSPA_147.000_Outer
147.1,147.12,78.36214,17.34519,Rajendra Nagar_ 147.100_Inner
147.1,147.12,78.36214,17.34519,TSPA_147.100 Outer
147.2,147.23,78.36192,17.34648,Tspa_147.200 Inner
147.2,147.23,78.36192,17.34648,TSPA_147.200 Inner
147.23,147.23,78.36192,17.34648,TSPA_147.230_inner
147.23,147.23,78.36192,17.34648,TSPA_147.230_inner
147.23,147.23,78.36192,17.34648,Tspa_147.230_Outer
147.23,147.23,78.36192,17.34648,TSPA_147.230_INNER
147.23,147.23,78.36192,17.34648,TSPA_147.230 Inner
147.23,147.23,78.36192,17.34648,TSPA_147.230 Outer
147.23,147.23,78.36192,17.34648,TSPA_147.230_Outer
147.23,147.23,78.36192,17.34648,TSPA_147.230_Inner
147.23,147.23,78.36192,17.34648,TSPA_147.230  Outer
147.23,147.23,78.36192,17.34648,Tspa_147.230 Outer
147.23,147.23,78.36192,17.34648,TSPA_147.230 Outer
147.23,147.23,78.36192,17.34648,TSPA_147.230 Outer
147.25,147.23,78.36192,17.34648,TSPA_ServiceRoad
147.3,147.23,78.36192,17.34648,TSPA_147.300 Inner
147.5,147.65,78.35971,17.35066,TSPA Junction_Service Road
147.5,147.65,78.35971,17.35066,TSPA_147.500 Inner
147.5,147.65,78.35971,17.35066,TSPA_147.500 Outer
147.5,147.65,78.35971,17.35066,TSPA_147.500 Outer
147.65,147.65,78.35971,17.35066,TSPA 
147.65,147.65,78.35971,17.35066,TSPA
147.65,147.65,78.35971,17.35066,TSPA
147.65,147.65,78.35971,17.35066,TSPA
147.65,147.65,78.35971,17.35066,TSPA
147.65,147.65,78.35971,17.35066,TSPA
147.65,147.65,78.35971,17.35066,TSPA
147.65,147.65,78.35971,17.35066,TSPA
147.65,147.65,78.35971,17.35066,TSPA
147.65,147.65,78.35971,17.35066,TSPA_147.650_Trauma
147.65,147.65,78.35971,17.35066,TSPA_147.650_Trauma
147.65,147.65,78.35971,17.35066,TSPA_147.650_Service Road
147.65,147.65,78.35971,17.35066,TSPA_Service Road
147.7,147.65,78.35971,17.35066,Tspa_147.700 Outer
147.8,147.65,78.35971,17.35066,TSPA_147.800_Inner
147.8,147.65,78.35971,17.35066,TSPA_147.800 Outer
147.95,148,78.35884,17.35247,TSPA_147.950_inner
148,148,78.35884,17.35247,TSPA
148,148,78.35884,17.35247,TSPA
148,148,78.35884,17.35247,TSPA_148.000 _outer
148,148,78.35884,17.35247,TSPA_148.000_inner
148,148,78.35884,17.35247,TSPA_148.000 _outer
148,148,78.35884,17.35247,TSPA_148.000_inner
148,148,78.35884,17.35247,TSPA_148.000_inner
148,148,78.35884,17.35247,TSPA_148.000 _outer
148,148,78.35884,17.35247,TSPA_148.000_inner
148,148,78.35884,17.35247,TSPA_148.000 _outer
148,148,78.35884,17.35247,TSPA_Exit 18_inner
148,148,78.35884,17.35247,TSPA_148_inner
148,148,78.35884,17.35247,TSPA_148.000_Outer
148,148,78.35884,17.35247,TSPA_Exit-18_Outer
148,148,78.35884,17.35247,TSPA_Exit-18_Outer
148,148,78.35884,17.35247,TSPA_Exit - 18_OUTER
148,148,78.35884,17.35247,TSPA_Exit - 18_OUTER
148,148,78.35884,17.35247,TSPA_148.000_OUTER
148,148,78.35884,17.35247,TSPA_148.000 Outer
148,148,78.35884,17.35247,TSPA_148.000_Inner
148,148,78.35884,17.35247,Tspa_148.000_Inner
148,148,78.35884,17.35247,TSPA_148.00 Outer
148,148,78.35884,17.35247,TSPA_148.000 Outer
148,148,78.35884,17.35247,Tspa_148.000 Outer
148,148,78.35884,17.35247,TSPA_148.000 Inner
148,148,78.35884,17.35247,TSPA_148.000 Outer
148.2,148.3,78.35485,17.35882,TSPA_148.200 Inner
148.25,148.3,78.35485,17.35882,Rajendranagar_148.250_Outer
148.3,148.3,78.35485,17.35882,TSPA_148.300 _outer
148.4,148.3,78.35485,17.35882,TSPA_148.400_Outer
148.5,148.3,78.35485,17.35882,TSPA_148.500_OUTER
148.8,149,78.35446,17.36037,TSPA_148.800_OUTER
148.8,149,78.35446,17.36037,TSPA_148.800_OUTER
148.9,149,78.35446,17.36037,TSPA_148.900 Outer
149,149,78.35446,17.36037,TSPA
149,149,78.35446,17.36037,TSPA
149,149,78.35446,17.36037,TSPA_149.000 _outer
149,149,78.35446,17.36037,TSPA_149.000 Outer
149,149,78.35446,17.36037,TSPA_149.000_Outer
149.1,149,78.35446,17.36037,TSPA_149.100_Outer
149.2,149,78.35446,17.36037,Tspa_149.200_Outer
149.8,150,78.35091,17.3688,TSPA_149.800 Inner
150,150,78.35091,17.3688,Nanakramguda_150.000_OUTER
150,150,78.35091,17.3688,TSPA_150.000 _outer
150,150,78.35091,17.3688,TSPA_ 150.000 Outer
150,150,78.35091,17.3688,TSPA_150.000_Inner
150.05,150,78.35091,17.3688,TSPA_150.050_Outer
150.1,150,78.35091,17.3688,Nanakramguda_150.100_OUTER
150.1,150,78.35091,17.3688,TSPA _150.100_Inner
150.25,150,78.35091,17.3688,TSPA_150.250_Inner
150.3,150,78.35091,17.3688,TSPA_150.300 _outer
150.4,150,78.35091,17.3688,TSPA_150.400 Outer
150.5,150,78.35091,17.3688,TSPA_150.500 Inner
150.8,151,78.34931,17.37737,TSPA_150.800 _outer
151,151,78.34931,17.37737,TSPA
151,151,78.34931,17.37737,TSPA
151,151,78.34931,17.37737,TSPA
151,151,78.34931,17.37737,Nanakramguda_151 _outer
151,151,78.34931,17.37737,TSPA_151.000_inner
151,151,78.34931,17.37737,TSPA_151.000_OUTER
151,151,78.34931,17.37737,Narsing_151.000_OUTER
151,151,78.34931,17.37737,TSPA_151.000 _outer
151,151,78.34931,17.37737,TSPA_151.000_inner
151,151,78.34931,17.37737,TSPA_151.000 _outer
151,151,78.34931,17.37737,TSPA_151.000_inner
151,151,78.34931,17.37737,TSPA_151.000_Outer
151,151,78.34931,17.37737,TSPA_151.000_INNER
151,151,78.34931,17.37737,Manchirevula_Service Road
151,151,78.34931,17.37737,Narsingi_151.000_Service Road
151,151,78.34931,17.37737,TSPA_151.000_Inner
151,151,78.34931,17.37737,Narsingi - Flyover_151.000 Inner
151.1,151,78.34931,17.37737,TSPA_151.100_inner
151.1,151,78.34931,17.37737,TSPA_151.100_Outer
151.1,151,78.34931,17.37737,Narsingi_151.100 Outer
151.17,151,78.34931,17.37737,Narsingi_151.170_Outer
151.2,151,78.34931,17.37737,TSPA_151.200 _outer
151.3,151,78.34931,17.37737,TSPA_151.300_inner
151.3,151,78.34931,17.37737,Nanakramguda_151.300 Outer
151.35,151,78.34931,17.37737,TSPA_151.350_Inner
151.4,151,78.34931,17.37737,TSPA_151.400 Inner
151.5,151,78.34931,17.37737,Narsingi_151.500_Inner
151.5,151,78.34931,17.37737,TSPA_151.500_Outer
151.5,151,78.34931,17.37737,Narsingi_151.500_Inner
151.5,151,78.34931,17.37737,Narsingi_151.500_Outer
151.5,151,78.34931,17.37737,TSPA_151.500 Outer
151.5,151,78.34931,17.37737,Narsingi Flyover_151.500 Inner
151.7,152,78.35143,17.38609,Narsing_151.700 
151.7,152,78.35143,17.38609,Narsingi_151.700_Inner
151.7,152,78.35143,17.38609,Narsingi Flyover_151.700 Inner
151.8,152,78.35143,17.38609,TSPA_151.800 Inner
152,152,78.35143,17.38609,Nanakramguda_152.000 _outer
152,152,78.35143,17.38609,TSPA_152.000 _outer
152,152,78.35143,17.38609,Nanakramguda_152.000 _outer
152,152,78.35143,17.38609,Narsing_152.000
152,152,78.35143,17.38609,Narsing_Service Road
152,152,78.35143,17.38609,TSPA_152.000_inner
152,152,78.35143,17.38609,Nanakramguda_152.000_Outer
152,152,78.35143,17.38609,Narsingh_152.000_Service Road
152,152,78.35143,17.38609,Nanakramguda_152.800_Outer
152,152,78.35143,17.38609,Narsingi - Flyover_152.000 Inner
152.05,152,78.35143,17.38609,Narsing_Flyover
152.05,152,78.35143,17.38609,Narsingi Flyover 152.050_Inner
152.05,152,78.35143,17.38609,Narsingi_152.050  
152.05,152,78.35143,17.38609,Narsingh
152.05,152,78.35143,17.38609,Narsing Flyover_152.050 Inner
152.05,152,78.35143,17.38609,Narsingi Flyover_152.050 Inner
152.05,152,78.35143,17.38609,Narsingh Flyover_152.050 Inner
152.1,152,78.35143,17.38609,Narsingi Flyover_152.100_Inner
152.2,152,78.35143,17.38609,Narsingi Flyover_152.200_Inner
152.2,152,78.35143,17.38609,Narsingi_152.200_Inner
152.5,152.67,78.35207,17.39102,Nanakramguda_152.500_Outer
152.5,152.67,78.35207,17.39102,Nanakramguda_152.500_Outer
152.5,152.67,78.35207,17.39102,Nanakramguda_152.500 Outer
152.6,152.67,78.35207,17.39102,TSPA to Kokapet_152.600 Outer
152.6,152.67,78.35207,17.39102,Nanakramguda_152.600 Outer
152.65,152.67,78.35207,17.39102,Nanakramguda_152.650_INNER
152.65,152.67,78.35207,17.39102,Nanakramguda - TSPA_152.650 Outer
152.67,152.67,78.35207,17.39102,Nanakramguda_152.670_inner
152.67,152.67,78.35207,17.39102,Nanakramguda_152.670_Outer
152.67,152.67,78.35207,17.39102,Nanakramguda_152.670_Outer
152.67,152.67,78.35207,17.39102,NAN - TSPA_152.670_INNER
152.67,152.67,78.35207,17.39102,NAN - TSPA_152.670_INNER
152.67,152.67,78.35207,17.39102,NAN - TSPA_152.670_INNER
152.67,152.67,78.35207,17.39102,Nanakramguda to TSPA_152.670_Outer
152.67,152.67,78.35207,17.39102,NAN - TSPA_152.670 Outer
152.67,152.67,78.35207,17.39102,Nanakramguda_152.670 Outer
152.8,152.67,78.35207,17.39102,Nanakramguda_152.800_inner
152.8,152.67,78.35207,17.39102,Nanakramguda_152.800 Outer
152.9,153,78.3518,17.39494,Nanakramguda_152.900 Outer
153,153,78.3518,17.39494,TSPA
153,153,78.3518,17.39494,Nanakramguda
153,153,78.3518,17.39494,Nanakramguda
153,153,78.3518,17.39494,TSPA
153,153,78.3518,17.39494,Nanakramguda_153 _outer
153,153,78.3518,17.39494,Nanakramguda_153.000_inner
153,153,78.3518,17.39494,Nanakramguda_153.000 _outer
153,153,78.3518,17.39494,Nanakramguda_153.000_inner
153,153,78.3518,17.39494,Nanakramguda_153.000_Outer
153,153,78.3518,17.39494,Narsing_153.000 Toll Plaza
153,153,78.3518,17.39494,Nanakramguda - 153.000_Inner
153,153,78.3518,17.39494,Nanakramguda_153.000_Outer
153,153,78.3518,17.39494,TSPA_153.000 Outer
153,153,78.3518,17.39494,Nanakramguda_153.000 Outer
153.1,153.1,78.35081,17.39547,Nanakramguda_Exit-19_Outer
153.1,153.1,78.35081,17.39547,Nanakramguda_Exit - 19_OUTER
153.1,153.1,78.35081,17.39547,Nanakramguda_153.100_Inner
153.16,153.1,78.35081,17.39547,Nanakramguda
153.16,153.1,78.35081,17.39547,kOK -NAN_153.160 _outer
153.16,153.1,78.35081,17.39547,Nanakramguda_153.160_INNER
153.16,153.1,78.35081,17.39547,Nanakramguda_153.160_OUTER
153.16,153.1,78.35081,17.39547,Nanakramguda_153.160 _outer
153.25,153.25,78.35059,17.39776,TSPA
153.25,153.25,78.35059,17.39776,TSPA - KOK_153.250 _outer
153.25,153.25,78.35059,17.39776,KOK - NAN_153.200 _outer
153.25,153.25,78.35059,17.39776,TSPA_153.250_inner
153.25,153.25,78.35059,17.39776,Nanakramguda_153.250_Outer
153.25,153.25,78.35059,17.39776,Narsingi_153.250_Outer
153.25,153.25,78.35059,17.39776,KOK - NAN_153.250_OUTER
153.25,153.25,78.35059,17.39776,KOK - NAN_153.250_OUTER
153.25,153.25,78.35059,17.39776, Nanakramguda_153.250_Inner
153.25,153.25,78.35059,17.39776,Nanakramguda_153.250 Inner
153.25,153.25,78.35059,17.39776,Kokapet to Nanakramguda_153.250 Inner
153.5,153.7,78.35258,17.40011,Narsingi_153.500_Inner
153.5,153.7,78.35258,17.40011,Nanakramguda - TSPA_153.500_Inner
153.5,153.7,78.35258,17.40011,Nanakramguda_154-153_Inner
153.5,153.7,78.35258,17.40011,Kokapet_153.500_Inner
153.5,153.7,78.35258,17.40011,Nanakramguda_153.500 Inner
153.7,153.7,78.35258,17.40011,Nanakramguda_Exit-19_inner
153.7,153.7,78.35258,17.40011,Nanakramguda_153.700_inner
153.7,153.7,78.35258,17.40011,Nanakramguda_Exit - 19 Inner
153.8,153.7,78.35258,17.40011,Nanakramguda_153.800 Outer
154,153.7,78.35258,17.40011,Nanakramguda
154,153.7,78.35258,17.40011,Nanakramguda_154.000_Inner
154.5,155,78.35495,17.41151,Nanakramguda_154.500 _outer
154.5,155,78.35495,17.41151,Nanakramguda_154.500 Outer
154.5,155,78.35495,17.41151,Nanakramguda_154.500 Inner
155,155,78.35495,17.41151,Nanakramguda_155-158
155,155,78.35495,17.41151,Nanakramguda_155.000_inner
155,155,78.35495,17.41151,Nanakramguda_155.000_inner
155,155,78.35495,17.41151,Nanakramguda_155.000_INNER
155.05,155,78.35495,17.41151,Nanakramguda_155.050 Outer
155.25,155,78.35495,17.41151,Nanakramguda_155.250_Outer
155.4,155.7,78.35631,17.41838,Nanakramguda_155.400 Outer
155.4,155.7,78.35631,17.41838,Nanakramguda_155.400 Inner
155.5,155.7,78.35631,17.41838,Nanakramguda_155.500 Toll plaza
155.5,155.7,78.35631,17.41838,Nanakramguda_155.500_Outer
155.5,155.7,78.35631,17.41838,Nanakramguda_155.500_Toll Plaza
155.6,155.7,78.35631,17.41838,Nanakramguda_155.600_Outer
155.7,155.7,78.35631,17.41838,Nanakramguda_155.700_INNER
156,156.05,78.35666,17.42112,Nanakramguda_156.000_inner 
156,156.05,78.35666,17.42112,Rajendra Nagar_156.000_Outer
156,156.05,78.35666,17.42112,Nanakramguda_156.000
156.05,156.05,78.35666,17.42112,Nanakramguda_156.050 _outer
156.05,156.05,78.35666,17.42112,Nanakramguda_156.050_Outer
156.05,156.05,78.35666,17.42112,Nanakramguda_Service Road
156.05,156.05,78.35666,17.42112,Nanakramguda_156.050_inner
156.05,156.05,78.35666,17.42112,Narsing_Service Road
156.05,156.05,78.35666,17.42112,Nanakramguda_156.050_Outer
156.05,156.05,78.35666,17.42112,Nanakramguda_156.050_OUTER
156.05,156.05,78.35666,17.42112,Nanakramguda_156.050_OUTER
156.05,156.05,78.35666,17.42112,Nanakramguda_156.050_OUTER
156.05,156.05,78.35666,17.42112,Nanakramguda_156.050_Outer
156.05,156.05,78.35666,17.42112,Nanakramguda_156.050 Outer
156.05,156.05,78.35666,17.42112,Nanakramguda_156.050 Outer
156.05,156.05,78.35666,17.42112,Nanakramguda_156.050 Inner
156.05,156.05,78.35666,17.42112,Nanakramguda_156.050 Outer
156.2,156.05,78.35666,17.42112,Nanakramguda_156.200 Outer
156.5,156.5,78.3586,17.42756,Nanakramguda_156.500 Inner
156.7,156.7,78.35841,17.42665,Nanakramguda_156.700_Inner
157,156.7,78.35841,17.42665,Nanakramguda
157,156.7,78.35841,17.42665,Nanakramguda_157 _outer
157,156.7,78.35841,17.42665,Nanakramguda_157.000_OUTER
157,156.7,78.35841,17.42665,Nanakramguda_157.000_inner
157.5,157.75,78.3617,17.43542,Nanakramguda_157.500 Inner
158,157.75,78.3617,17.43542,Nanakramguda_158.000_OUTER
